params	scores
{'lr__C': 1, 'vect__min_df': 8, 'vect__ngram_range': (1, 2)}	0.7875
{'lr__C': 1, 'vect__min_df': 8, 'vect__ngram_range': (2, 2)}	0.7833333333333333
{'lr__C': 1, 'vect__min_df': 9, 'vect__ngram_range': (1, 1)}	0.8
{'lr__C': 1, 'vect__min_df': 9, 'vect__ngram_range': (1, 2)}	0.7875000000000001
{'lr__C': 1, 'vect__min_df': 9, 'vect__ngram_range': (2, 2)}	0.7791666666666666
{'lr__C': 1, 'vect__min_df': 10, 'vect__ngram_range': (1, 1)}	0.7875000000000001
{'lr__C': 1, 'vect__min_df': 10, 'vect__ngram_range': (1, 2)}	0.7958333333333333
{'lr__C': 1, 'vect__min_df': 10, 'vect__ngram_range': (2, 2)}	0.7833333333333333
{'lr__C': 10, 'vect__min_df': 3, 'vect__ngram_range': (1, 1)}	0.8041666666666666
{'lr__C': 10, 'vect__min_df': 3, 'vect__ngram_range': (1, 2)}	0.8
{'lr__C': 10, 'vect__min_df': 3, 'vect__ngram_range': (2, 2)}	0.8
{'lr__C': 10, 'vect__min_df': 4, 'vect__ngram_range': (1, 1)}	0.8125
{'lr__C': 10, 'vect__min_df': 4, 'vect__ngram_range': (1, 2)}	0.8041666666666668
{'lr__C': 10, 'vect__min_df': 4, 'vect__ngram_range': (2, 2)}	0.8
{'lr__C': 10, 'vect__min_df': 5, 'vect__ngram_range': (1, 1)}	0.8083333333333332
{'lr__C': 10, 'vect__min_df': 5, 'vect__ngram_range': (1, 2)}	0.8041666666666668
{'lr__C': 10, 'vect__min_df': 5, 'vect__ngram_range': (2, 2)}	0.8
{'lr__C': 10, 'vect__min_df': 6, 'vect__ngram_range': (1, 1)}	0.8041666666666666
{'lr__C': 10, 'vect__min_df': 6, 'vect__ngram_range': (1, 2)}	0.8
{'lr__C': 10, 'vect__min_df': 6, 'vect__ngram_range': (2, 2)}	0.7833333333333333
{'lr__C': 10, 'vect__min_df': 7, 'vect__ngram_range': (1, 1)}	0.8083333333333332
{'lr__C': 10, 'vect__min_df': 7, 'vect__ngram_range': (1, 2)}	0.8041666666666666
{'lr__C': 10, 'vect__min_df': 7, 'vect__ngram_range': (2, 2)}	0.7833333333333333
{'lr__C': 10, 'vect__min_df': 8, 'vect__ngram_range': (1, 1)}	0.8125
{'lr__C': 10, 'vect__min_df': 8, 'vect__ngram_range': (1, 2)}	0.8166666666666668
{'lr__C': 10, 'vect__min_df': 8, 'vect__ngram_range': (2, 2)}	0.7791666666666666
{'lr__C': 10, 'vect__min_df': 9, 'vect__ngram_range': (1, 1)}	0.8125
{'lr__C': 10, 'vect__min_df': 9, 'vect__ngram_range': (1, 2)}	0.8125
{'lr__C': 10, 'vect__min_df': 9, 'vect__ngram_range': (2, 2)}	0.7791666666666666
{'lr__C': 10, 'vect__min_df': 10, 'vect__ngram_range': (1, 1)}	0.8083333333333332
{'lr__C': 10, 'vect__min_df': 10, 'vect__ngram_range': (1, 2)}	0.8125
{'lr__C': 10, 'vect__min_df': 10, 'vect__ngram_range': (2, 2)}	0.7874999999999999
{'lr__C': 100, 'vect__min_df': 3, 'vect__ngram_range': (1, 1)}	0.8083333333333332
{'lr__C': 100, 'vect__min_df': 3, 'vect__ngram_range': (1, 2)}	0.8041666666666668
{'lr__C': 100, 'vect__min_df': 3, 'vect__ngram_range': (2, 2)}	0.8083333333333332
{'lr__C': 100, 'vect__min_df': 4, 'vect__ngram_range': (1, 1)}	0.8166666666666667
{'lr__C': 100, 'vect__min_df': 4, 'vect__ngram_range': (1, 2)}	0.8041666666666668
{'lr__C': 100, 'vect__min_df': 4, 'vect__ngram_range': (2, 2)}	0.8083333333333332
{'lr__C': 100, 'vect__min_df': 5, 'vect__ngram_range': (1, 1)}	0.8083333333333332
{'lr__C': 100, 'vect__min_df': 5, 'vect__ngram_range': (1, 2)}	0.8041666666666666
{'lr__C': 100, 'vect__min_df': 5, 'vect__ngram_range': (2, 2)}	0.8
{'lr__C': 100, 'vect__min_df': 6, 'vect__ngram_range': (1, 1)}	0.8083333333333332
{'lr__C': 100, 'vect__min_df': 6, 'vect__ngram_range': (1, 2)}	0.8083333333333333
{'lr__C': 100, 'vect__min_df': 6, 'vect__ngram_range': (2, 2)}	0.7833333333333333
{'lr__C': 100, 'vect__min_df': 7, 'vect__ngram_range': (1, 1)}	0.8083333333333333
{'lr__C': 100, 'vect__min_df': 7, 'vect__ngram_range': (1, 2)}	0.8041666666666666
{'lr__C': 100, 'vect__min_df': 7, 'vect__ngram_range': (2, 2)}	0.7833333333333333
{'lr__C': 100, 'vect__min_df': 8, 'vect__ngram_range': (1, 1)}	0.8083333333333333
{'lr__C': 100, 'vect__min_df': 8, 'vect__ngram_range': (1, 2)}	0.8125
{'lr__C': 100, 'vect__min_df': 8, 'vect__ngram_range': (2, 2)}	0.7875
{'lr__C': 100, 'vect__min_df': 9, 'vect__ngram_range': (1, 1)}	0.8166666666666667
{'lr__C': 100, 'vect__min_df': 9, 'vect__ngram_range': (1, 2)}	0.8125
{'lr__C': 100, 'vect__min_df': 9, 'vect__ngram_range': (2, 2)}	0.7874999999999999
{'lr__C': 100, 'vect__min_df': 10, 'vect__ngram_range': (1, 1)}	0.8166666666666667
{'lr__C': 100, 'vect__min_df': 10, 'vect__ngram_range': (1, 2)}	0.825
{'lr__C': 100, 'vect__min_df': 10, 'vect__ngram_range': (2, 2)}	0.7791666666666667
{'lr__C': 1000, 'vect__min_df': 3, 'vect__ngram_range': (1, 1)}	0.8083333333333332
{'lr__C': 1000, 'vect__min_df': 3, 'vect__ngram_range': (1, 2)}	0.8041666666666668
{'lr__C': 1000, 'vect__min_df': 3, 'vect__ngram_range': (2, 2)}	0.8041666666666666
{'lr__C': 1000, 'vect__min_df': 4, 'vect__ngram_range': (1, 1)}	0.8166666666666667
{'lr__C': 1000, 'vect__min_df': 4, 'vect__ngram_range': (1, 2)}	0.8041666666666668
{'lr__C': 1000, 'vect__min_df': 4, 'vect__ngram_range': (2, 2)}	0.8083333333333332
{'lr__C': 1000, 'vect__min_df': 5, 'vect__ngram_range': (1, 1)}	0.8041666666666666
{'lr__C': 1000, 'vect__min_df': 5, 'vect__ngram_range': (1, 2)}	0.8083333333333333
{'lr__C': 1000, 'vect__min_df': 5, 'vect__ngram_range': (2, 2)}	0.8
{'lr__C': 1000, 'vect__min_df': 6, 'vect__ngram_range': (1, 1)}	0.8083333333333332
{'lr__C': 1000, 'vect__min_df': 6, 'vect__ngram_range': (1, 2)}	0.8041666666666668
{'lr__C': 1000, 'vect__min_df': 6, 'vect__ngram_range': (2, 2)}	0.7958333333333333
{'lr__C': 1000, 'vect__min_df': 7, 'vect__ngram_range': (1, 1)}	0.8041666666666666
{'lr__C': 1000, 'vect__min_df': 7, 'vect__ngram_range': (1, 2)}	0.7999999999999999
{'lr__C': 1000, 'vect__min_df': 7, 'vect__ngram_range': (2, 2)}	0.7833333333333333
{'lr__C': 1000, 'vect__min_df': 8, 'vect__ngram_range': (1, 1)}	0.8083333333333333
{'lr__C': 1000, 'vect__min_df': 8, 'vect__ngram_range': (1, 2)}	0.8208333333333334
{'lr__C': 1000, 'vect__min_df': 8, 'vect__ngram_range': (2, 2)}	0.7875
{'lr__C': 1000, 'vect__min_df': 9, 'vect__ngram_range': (1, 1)}	0.8208333333333334
{'lr__C': 1000, 'vect__min_df': 9, 'vect__ngram_range': (1, 2)}	0.8166666666666668
{'lr__C': 1000, 'vect__min_df': 9, 'vect__ngram_range': (2, 2)}	0.7874999999999999
{'lr__C': 1000, 'vect__min_df': 10, 'vect__ngram_range': (1, 1)}	0.8125
{'lr__C': 1000, 'vect__min_df': 10, 'vect__ngram_range': (1, 2)}	0.8208333333333334
{'lr__C': 1000, 'vect__min_df': 10, 'vect__ngram_range': (2, 2)}	0.7833333333333334
